Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
994,city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Ribeye Set,Mala soup was nice but oh my god the tomato soup CANNOT MAKE IT! SUPER DILUTED! Disappointing. Not worth to go if no promotion. Go ShiLiFang also way better than this place.,Clarence Chan,@o0Squall0o,ambience,"way, better, place","['way', 'better']",['better'],0,,
995,the-plain-jane,Raspberry Got Seeds!,"I had to run errands so I tabao them home. The matcha was not bad. The cream was a little more solid than the others. I hesitated abt getting the raspberry, cos I absolutely hate biting on the seeds. But the lady behind the counter assured me there would not be any seeds. I decided to trust her. The cream was light and tangy. I liked it, until I bit into a seed. Not just 1, but 3!! Hubby took a bite and reported 1 seed.",Carrie Carrie,@tic,food,"got, seeds, run, errands, tabao, home","['got', 'seeds', 'run', 'errands', 'tabao', 'home']","['got', 'run']",0,,
996,the-plain-jane,Raspberry Got Seeds!,"I had to run errands so I tabao them home. The matcha was not bad. The cream was a little more solid than the others. I hesitated abt getting the raspberry, cos I absolutely hate biting on the seeds. But the lady behind the counter assured me there would not be any seeds. I decided to trust her. The cream was light and tangy. I liked it, until I bit into a seed. Not just 1, but 3!! Hubby took a bite and reported 1 seed.",Carrie Carrie,@tic,food,"little, solid","['little', 'solid']","['little', 'solid']",0,,
997,the-plain-jane,Raspberry Got Seeds!,"I had to run errands so I tabao them home. The matcha was not bad. The cream was a little more solid than the others. I hesitated abt getting the raspberry, cos I absolutely hate biting on the seeds. But the lady behind the counter assured me there would not be any seeds. I decided to trust her. The cream was light and tangy. I liked it, until I bit into a seed. Not just 1, but 3!! Hubby took a bite and reported 1 seed.",Carrie Carrie,@tic,food,"abt, getting, raspberry","['abt', 'getting']","['abt', 'getting']",0,food,
998,the-plain-jane,Raspberry Got Seeds!,"I had to run errands so I tabao them home. The matcha was not bad. The cream was a little more solid than the others. I hesitated abt getting the raspberry, cos I absolutely hate biting on the seeds. But the lady behind the counter assured me there would not be any seeds. I decided to trust her. The cream was light and tangy. I liked it, until I bit into a seed. Not just 1, but 3!! Hubby took a bite and reported 1 seed.",Carrie Carrie,@tic,food,trust,['trust'],[],0,,
999,the-plain-jane,Raspberry Got Seeds!,"I had to run errands so I tabao them home. The matcha was not bad. The cream was a little more solid than the others. I hesitated abt getting the raspberry, cos I absolutely hate biting on the seeds. But the lady behind the counter assured me there would not be any seeds. I decided to trust her. The cream was light and tangy. I liked it, until I bit into a seed. Not just 1, but 3!! Hubby took a bite and reported 1 seed.",Carrie Carrie,@tic,food,bit,['bit'],[],0,,
1000,5-the-moments,Charcoal Waffle for ✌🏼️with AFTER DINNER flavor ice cream🍦...,#5themomentscafe #5themoments #waffles #waffleoftheday #waffleicecream #charcoalwaffle #chocolatemint #dessert #dessertoftheday #omnomnom #burpple #burrplesg #icecream #igsg,Mini YSF,@miniysf,food,"dessert, dessertoftheday","['dessert', 'dessertoftheday']",['dessert'],0,,
1001,5-the-moments,Charcoal Waffle for ✌🏼️with AFTER DINNER flavor ice cream🍦...,#5themomentscafe #5themoments #waffles #waffleoftheday #waffleicecream #charcoalwaffle #chocolatemint #dessert #dessertoftheday #omnomnom #burpple #burrplesg #icecream #igsg,Mini YSF,@miniysf,food,icecream,[],['icecream'],0,food,
1002,angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #spaghetti,#japanese #western #steakhouse #food #spaghetti,Sharon Chan,@Sharonchch,food,"western, steakhouse, food","['western', 'steakhouse', 'food']",['western'],0,food,
1003,dessertcup,Cake Pop,Moist chocolate cake with icing sugar coating (S$5/stick).,Yan Fang Lim,@yandandelion,food,"icing, sugar, coating","['icing', 'coating']","['icing', 'coating']",0,food,
1004,mcdonalds-toa-payoh-hub,McDelivery $21.75,"Big Mac Meal, Spicy Chicken McNuggets 9 pcs, Crispy Chicken 1 pc",K T,@Eatravel,food,"spicy, chicken, mcnuggets","['spicy', 'mcnuggets']",['spicy'],0,food,
1005,angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #steak #ribeye,#japanese #western #steakhouse #food #steak #ribeye,Sharon Chan,@Sharonchch,food,"western, steakhouse","['western', 'steakhouse']",['western'],0,food,
1006,angus-steakhouse-takashimaya,#japanese #western #steakhouse #food #steak #ribeye,#japanese #western #steakhouse #food #steak #ribeye,Sharon Chan,@Sharonchch,food,"food, steak",['food'],[],0,food,
1007,crystal-jade-kitchen-25,Typical Local Chinese,"Food is the typical chinese, with added oil. Frequent this place often but staff do not seem to remember. ",Fatty Foodie,@Fattyfoodie,food,"added, oil",['added'],['added'],0,food,
1008,crystal-jade-kitchen-25,Typical Local Chinese,"Food is the typical chinese, with added oil. Frequent this place often but staff do not seem to remember. ",Fatty Foodie,@Fattyfoodie,service,"frequent, place, often, staff","['frequent', 'often']","['frequent', 'often']",0,service,
1009,crystal-jade-kitchen-25,Typical Local Chinese,"Food is the typical chinese, with added oil. Frequent this place often but staff do not seem to remember. ",Fatty Foodie,@Fattyfoodie,ambience,"frequent, place, often","['frequent', 'often']","['frequent', 'often']",0,,
1010,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,food,"skip, pasta",['skip'],['skip'],0,food,
1011,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,food,"sadly, close, limp, quite, underseasoned","['sadly', 'close', 'limp', 'quite', 'underseasoned']","['sadly', 'close', 'limp', 'quite', 'underseasoned']",-1,food,food
1012,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,food,"pure, seafood, dishes","['pure', 'dishes']",['pure'],0,food,
1013,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,"particularly, prawns, dish","['particularly', 'prawns', 'dish']",['particularly'],0,food,
1014,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,definitely,['definitely'],['definitely'],0,,
1015,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,pasta,[],[],0,food,
1016,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,"spaghetti, sadly, close, limp, quite, underseasoned","['sadly', 'close', 'limp', 'quite', 'underseasoned']","['sadly', 'close', 'limp', 'quite', 'underseasoned']",-1,food,food
1017,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,"waiter, know, though","['know', 'though']","['know', 'though']",0,service,
1018,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,"said, ’, convey","['said', '’', 'convey']","['said', '’', 'convey']",0,,
1019,ah-hua-kelong-1,Seafood Pasta,"Their seafood is good, particularly the prawns in this dish, but definitely definitely skip the pasta! The spaghetti was very sadly close to limp and was quite underseasoned. Our mussels were also unfortunately raw. We did let the waiter know though, who said he’d convey the feedback to their chef. Would recommend just getting pure seafood dishes here!",Liz :),@whatlizhaseaten,service,"feedback, chef","['feedback', 'chef']",[],0,,
1020,the-plain-jane,small cafe,"spent $20.20 for 1 thai milk tea swiss roll, chocolate chip scone, hot mocha and hot matcha latte.
the thai milk tea swiss roll didnt have a strong thai milk tea taste sadly. the scone is too drying for my liking. ",Kai Ling Wong,@chocfrogger,food,"thai, milk, tea, swiss, roll, chocolate, chip, scone","['thai', 'swiss', 'roll', 'chip']","['thai', 'swiss', 'roll']",0,food,
1021,the-plain-jane,small cafe,"spent $20.20 for 1 thai milk tea swiss roll, chocolate chip scone, hot mocha and hot matcha latte.
the thai milk tea swiss roll didnt have a strong thai milk tea taste sadly. the scone is too drying for my liking. ",Kai Ling Wong,@chocfrogger,food,"hot, mocha","['hot', 'mocha']",['hot'],0,food,
1022,the-plain-jane,small cafe,"spent $20.20 for 1 thai milk tea swiss roll, chocolate chip scone, hot mocha and hot matcha latte.
the thai milk tea swiss roll didnt have a strong thai milk tea taste sadly. the scone is too drying for my liking. ",Kai Ling Wong,@chocfrogger,food,"matcha, latte","['matcha', 'latte']",['matcha'],0,food,
1023,the-plain-jane,small cafe,"spent $20.20 for 1 thai milk tea swiss roll, chocolate chip scone, hot mocha and hot matcha latte.
the thai milk tea swiss roll didnt have a strong thai milk tea taste sadly. the scone is too drying for my liking. ",Kai Ling Wong,@chocfrogger,portion,cafespent,['cafespent'],['cafespent'],0,,
1024,mr-lava-lava-beef-steak-restaurant,Lava Lava on a Rainy Day,"Chicken Chop $8.90
Golden Fries $3",Nur Farhana,@Faaarhaaanaaa,food,"golden, fries",['golden'],['golden'],0,food,
1025,percolate,Our reward for braving the long journey to and from Jurong Bird Park.,"Sometimes I wonder why we bother to get up early to go so far, might as well relax at home. But then probably half the day will disappear without much to account for it.
.
PSA: Jurong Bird Park’s annual membership currently costs the same as a day ticket! Obviously we got it, but when can I return for another visit? Free tram rides on weekdays for members. If I lived near Jurong I would certainly go for that.",365days2play 👹,@365days2play,food,"jurong, bird",['jurong'],['jurong'],0,,
1026,percolate,Our reward for braving the long journey to and from Jurong Bird Park.,"Sometimes I wonder why we bother to get up early to go so far, might as well relax at home. But then probably half the day will disappear without much to account for it.
.
PSA: Jurong Bird Park’s annual membership currently costs the same as a day ticket! Obviously we got it, but when can I return for another visit? Free tram rides on weekdays for members. If I lived near Jurong I would certainly go for that.",365days2play 👹,@365days2play,food,day,['day'],[],0,,
1027,percolate,Our reward for braving the long journey to and from Jurong Bird Park.,"Sometimes I wonder why we bother to get up early to go so far, might as well relax at home. But then probably half the day will disappear without much to account for it.
.
PSA: Jurong Bird Park’s annual membership currently costs the same as a day ticket! Obviously we got it, but when can I return for another visit? Free tram rides on weekdays for members. If I lived near Jurong I would certainly go for that.",365days2play 👹,@365days2play,time,"braving, long, journey, jurong, bird","['braving', 'journey', 'jurong']","['braving', 'long', 'jurong']",0,,
1028,328-katong-laksa,Rainy days are laksa days...,Rainy days are laksa days... #local #food #delights #katong #laksa #eastcoast #singapore #noms #noodles #instafood #instasg #igsg #igers #lunch,Rafi Dean,@80555,food,"rainy, days, laksa","['rainy', 'days']","['rainy', 'laksa']",0,food,
1029,328-katong-laksa,Rainy days are laksa days...,Rainy days are laksa days... #local #food #delights #katong #laksa #eastcoast #singapore #noms #noodles #instafood #instasg #igsg #igers #lunch,Rafi Dean,@80555,food,katong,['katong'],['katong'],0,,
