restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,new_aspect_1,new_aspect_2,label
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,service,"try, face, recognition, self, service, kiosk","['try', 'face', 'recognition', 'self', 'kiosk']","['try', 'face']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,food,"chiraishi, sound, good, individually, together","['chiraishi', 'sound', 'individually', 'together']","['chiraishi', 'good', 'individually', 'together']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,food,"took, first, mouth, open, mind","['took', 'first', 'mouth', 'open', 'mind']","['took', 'first', 'open']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,food,man,['man'],[],,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,food,"blown, away","['blown', 'away']","['blown', 'away']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,price,"blown, away","['blown', 'away']","['blown', 'away']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,price,"not, something, see, regularly","['not', 'something', 'see', 'regularly']","['not', 'something', 'see', 'regularly']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,service,"sound, good, individually, together","['sound', 'individually', 'together']","['good', 'individually', 'together']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,service,"took, first, mouth, open, mind","['took', 'first', 'mouth', 'open', 'mind']","['took', 'first', 'open']",,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,service,man,['man'],[],,,
hokkaidoya,TRUFFLE BARA CHIRAISHI FOR $14.90+???,"I was actually a bit hesitant to try this truffle chiraishi I mean truffle and chiraishi sound good individually but together??? So I took my first mouth with an open mind but man was I blown away. Firstly, that price is not something you see regularly. Secondly, the ordering was so fun (plus they recommend you base on what you like - scary). And of course, the food, was not disappointing. Really hope to come back to try their mentai chiraishi and their hokkaido beef ramen 😝",Stephanie Koh,@the_omnom_monster,service,"blown, away","['blown', 'away']","['blown', 'away']",,,
hokkaidoya,Decent Japanese Food For The Price ,Located at Vivocity near Sushi Tei. Decently priced Japanese food! Not the most fantastic but enough to satisfy any cravings you may have.,Melissa Archuleta,@melissaarchuleta,food,"located, vivocity, near, sushi, tei","['located', 'vivocity', 'near', 'tei']","['located', 'near']",,,
hokkaidoya,Decent Japanese Food For The Price ,Located at Vivocity near Sushi Tei. Decently priced Japanese food! Not the most fantastic but enough to satisfy any cravings you may have.,Melissa Archuleta,@melissaarchuleta,price,"japanese, food, price, located, vivocity, near, sushi, tei","['japanese', 'food', 'located', 'vivocity', 'near', 'tei']","['japanese', 'located', 'near']",,,
hokkaidoya,Decent Japanese Food For The Price ,Located at Vivocity near Sushi Tei. Decently priced Japanese food! Not the most fantastic but enough to satisfy any cravings you may have.,Melissa Archuleta,@melissaarchuleta,portion,"fantastic, enough",['fantastic'],"['fantastic', 'enough']",,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,food,"xo, fish, soup, noodlesi, always, patronise, branch, near, singapore, polytechnic, first","['xo', 'noodlesi', 'always', 'patronise', 'branch', 'near', 'singapore', 'polytechnic', 'first']","['xo', 'always', 'near', 'polytechnic', 'first']",,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,food,say,['say'],['say'],,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,food,"definitely, thicker","['definitely', 'thicker']","['definitely', 'thicker']",,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,food,"compared, chinatown","['compared', 'chinatown']","['compared', 'chinatown']",,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,time,branch,['branch'],[],,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,time,"first, time, dining","['first', 'dining']","['first', 'dining']",,,
holland-village-xo-fish-head-bee-hoon-restaurant,XO Fish Soup Noodles,"I always patronise the branch near Singapore Polytechnic and this is my first time dining at the Chinatown branch. I must say, the soup is definitely thicker at Dover and the fish is definitely tastier over the other side as well. I will stick to my usual place for XO fish soup. San Lao at Dover is also tastier compared to Chinatown.
XO fish meat soup noodles at $12 for about 2 sharing. And San Lao is at $6 for a person's serving.",Tansy .,@Tansy,portion,"san, lao","['san', 'lao']",[],,,
