,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
680,nam-kee-pau-fraser-centrepoint,Queuing For Lamian,Ợ Địt,time,long ish wait lunchtime,long ish wait lunchtime,long ish wait lunchtim,-1
681,nanyang-old-coffee,Kaya Toast; Teh C ($3.30),Sheryl Lyx,food,crumbles gently mouth,crumbles gently mouth,crumbl gentli mouth,0
682,nanyang-old-coffee,Rediscover the good taste of olden Singapore traditional coffee.,Charlie Tan,food,traditional coffee,traditional coffee,tradit coffe,0
683,narrative-coffee-stand,$5 Coffee,sok & xp 👅,food,white oat taste strong coffee white oat,white oat taste strong coffee white oat,white oat tast strong coffe white oat,0
684,narrative-coffee-stand,$5 Coffee,sok & xp 👅,service,big ok nubbad experience good prompt service,big ok nubbad experience good prompt service,big ok nubbad experi good prompt servic,1
685,narrative-coffee-stand,Coffee Latte ☕️,Srirekha Nair,food,cute place coffee lovers cute place coffee lovers,cute place coffee lover cute place coffee lover,cute place coffe lover cute place coffe lover,1
686,narrative-coffee-stand,Espresso & Piccolo Latte $9,K T,food,intense honey sweetness delicate floral resembling jasmine coffee blossoms,intense honey sweetness delicate floral resembling jasmine coffee blossom,intens honey sweet delic floral resembl jasmin coffe blossom,0
687,narrative-coffee-stand,No Frills Coffee Fix,Cellie ♡,ambience,minimalistic home setting,minimalistic home setting,minimalist home set,0
688,narrative-coffee-stand,No Frills Coffee Fix,Cellie ♡,food,recharged coffee addictions,recharged coffee addiction,recharg coffe addict,0
689,necessary-provisions,"Simple pleasures - bananas, copious amounts of Nutella and crispy toasted ciabatta .",Gavin Chan,portion,copious amounts nutella crispy toasted ciabatta,copious amount nutella crispy toasted ciabatta,copiou amount nutella crispi toast ciabatta,1
690,nongkhai,Grilled Pork Neck $13,Kugel Kaffee,food,grilled pork neck,grilled pork neck,grill pork neck,0
691,nongkhai,Kick starting the weekend in the spiciest possible way.,Jason Low,food,tom kha cooked coconut broth fried mince pork holy basil breaded deep fish eggs fried garlic,tom kha cooked coconut broth fried mince pork holy basil breaded deep fish egg fried garlic,tom kha cook coconut broth fri minc pork holi basil bread deep fish egg fri garlic,0
692,noodle-cafe-thai-boat-noodle-singapore,Good choice of Tom yum (peanut-based) Thai boat pork ball noodles in this chilly weather!,Natalie Tan,food,refreshing thai ice milked tea time fav milked tea time fav,refreshing thai ice milked tea time fav milked tea time fav,refresh thai ice milk tea time fav milk tea time fav,1
693,noodle-cafe-thai-boat-noodle-singapore,om yum egg noodles,Wan Yu Elton Goh,food,looking like noodle fool noodles actually look chinese version mee kia springy al dente cooked egg going thai place trying tom yum dishes,looking like noodle fool noodle actually look chinese version mee kia springy al dente cooked egg going thai place trying tom yum dish,look like noodl fool noodl actual look chines version mee kia springi al dent cook egg go thai place tri tom yum dish,1
694,nude-grill,NZ Bavette Steak & Frites with meat grilled to perfect doneness and (Limited Daily Portions) Pork Belly Don that literally melts in your mouth (not kidding.,Clancie Ng,food,nudechill steak,nudechill steak,nudechil steak,0
695,nude-grill,Nude Grill⁣⁣,Ikigai J,food,coffee,coffee,coffe,0
696,nude-grill,Poussin ($29).,Justin Teo,food,stuffed glutinous rice dried scallop butter poached cured pork belly flavour reminiscent favorite calbee hot potato chips course nude grill use artifical flavorings fried rings like onion shiitake,stuffed glutinous rice dried scallop butter poached cured pork belly flavour reminiscent favorite calbee hot potato chip course nude grill use artifical flavoring fried ring like onion shiitake,stuf glutin rice dri scallop butter poach cure pork belli flavour reminisc favorit calbe hot potato chip cours nude grill use artif flavor fri ring like onion shiitak,1
697,nunsaram-korean-dessert-cafe,Cheese Bingsu ($15.90) And Choco Bingsu ($14.90),AD Munchkin,food,shaved ice pity cream partially melted toppings cheesecake,shaved ice pity cream partially melted topping cheesecake,shave ice piti cream partial melt top cheesecak,-1
698,nunsaram-korean-dessert-cafe,Green Tea Bingsu $13.90,Alainlicious Eats,food,sweet potato bingsu ran green tea shaved ice cream melted fast condensed milk,sweet potato bingsu ran green tea shaved ice cream melted fast condensed milk,sweet potato bingsu ran green tea shave ice cream melt fast condens milk,-1
699,nunsaram-korean-dessert-cafe,Nun = Snow.,Christine Toh,time,eating snow flakes took long time serve abt mins long time serve abt mins,eating snow flake took long time serve abt min long time serve abt min,eat snow flake took long time serv abt min long time serv abt min,-1
700,nunsaram-korean-dessert-cafe,Spicy Tteogkkochi.,Elaine Koh,food,try cheese,try cheese,tri chees,0
701,nyonya-chendol-bukit-timah-market-food-centre,$2 Goodness,Just Keep Eating,food,durian version extra,durian version extra,durian version extra,0
702,nyonya-chendol-bukit-timah-market-food-centre,Nyonya Chendol ($1.50 + $1 For Toppings),Yan Xuan Lim,food,coconut milk drizzled sells chendol,coconut milk drizzled sell chendol,coconut milk drizzl sell chendol,0
703,nyonya-chendol-bukit-timah-market-food-centre,Red Bean Chendol (S$2.00),Raymond YH,food,red bean rich fragrant coconut milk shaved ice awesome,red bean rich fragrant coconut milk shaved ice awesome,red bean rich fragrant coconut milk shave ice awesom,1
704,nyonya-chendol-bukit-timah-market-food-centre,Refreshing,John Tan,food,red bean coconut milk,red bean coconut milk,red bean coconut milk,0
705,nyonya-chendol-bukit-timah-market-food-centre,XO Durian Chendol,Xing Wei Chua,food,chendol bukit timah food centre premises zhong pin noodle house ice carefully shaped neat mound sweet gula melaka coconut milk pungent xo durian sauce,chendol bukit timah food centre premise zhong pin noodle house ice carefully shaped neat mound sweet gula melaka coconut milk pungent xo durian sauce,chendol bukit timah food centr premis zhong pin noodl hous ice care shape neat mound sweet gula melaka coconut milk pungent xo durian sauc,1
706,oasis,Herbal Kampong Chicken,Kevin M,food,skinny skin tender chicken meat,skinny skin tender chicken meat,skinni skin tender chicken meat,1
707,obba-jjajang,Authentic Korean Jjajangmyeon,Maureen Ow,food,handmade noodles smooth chewy black soybean paste starchy sauce not grainy,handmade noodle smooth chewy black soybean paste starchy sauce not grainy,handmad noodl smooth chewi black soybean past starchi sauc not graini,1
708,obba-jjajang,O.BBa Jjajang,Chloe Tan,price,reasonable price huge portions,reasonable price huge portion,reason price huge portion,1
709,ocoffee-club-xpress,Hohoho!,Li Tian,food,eat cake,eat cake,eat cake,0
710,ocoffee-club-xpress,"~
Grab & Go!",Kevin Marling,food,ethiopian gemandro coffee beans jeju island soft alkaline spring water neutralize acidity served tap nitrogen gas smooth creamy texture available yah chicken tikka smoked duck bacon,ethiopian gemandro coffee bean jeju island soft alkaline spring water neutralize acidity served tap nitrogen gas smooth creamy texture available yah chicken tikka smoked duck bacon,ethiopian gemandro coffe bean jeju island soft alkalin spring water neutral acid serv tap nitrogen ga smooth creami textur avail yah chicken tikka smoke duck bacon,1
711,old-hainan-curry-rice,Hainanese Curry Rice!,HungryUnicorn SG,food,hainanese curry rice fried pork chop braised egg floss cabbage,hainanese curry rice fried pork chop braised egg floss cabbage,hainanes curri rice fri pork chop brais egg floss cabbag,0
712,old-hainan-curry-rice,Old Hainan 老海南.,HungryUnicorn SG,food,fried pork chop fried prawn egg floss cabbage pan long beans golden curry sauce hooked crispy pork chop fresh fried soft cabbage delicious gravy pour curry white rice fragrant flavorful not lemak braised pork belly long beans floss unique super delicious gravy,fried pork chop fried prawn egg floss cabbage pan long bean golden curry sauce hooked crispy pork chop fresh fried soft cabbage delicious gravy pour curry white rice fragrant flavorful not lemak braised pork belly long bean floss unique super delicious gravy,fri pork chop fri prawn egg floss cabbag pan long bean golden curri sauc hook crispi pork chop fresh fri soft cabbag delici gravi pour curri white rice fragrant flavor not lemak brais pork belli long bean floss uniqu super delici gravi,1
713,old-hainan-curry-rice,Old Hainan 老海南.,HungryUnicorn SG,price,curry rice mid week lunch plate reasonable priced lots ingredients,curry rice mid week lunch plate reasonable priced lot ingredient,curri rice mid week lunch plate reason price lot ingredi,1
714,old-long-house-popiah,A juicy Popiah to start the day!,Harold Koh,food,streetfood coffee,streetfood coffee,streetfood coffe,0
715,old-long-house-popiah,"Legendary Popiah, or so they say",Wan Ling Yeo,food,biased coriander,biased coriander,bias coriand,0
716,old-long-house-popiah,Popiah from Old Longhouse PopiahThe popiah here is very filling and is wrapped nicely so the ingredients doesn't fall off easily.,Alex Chua,food,goes peanuts bean sprouts,go peanut bean sprout,goe peanut bean sprout,1
717,old-long-house-popiah,"Popiah, THE Woman Favorite.",Peter Wong,food,popiah prepared filling simple dish taste juicy turnip stir fried sweet flavor,popiah prepared filling simple dish taste juicy turnip stir fried sweet flavor,popiah prepar fill simpl dish tast juici turnip stir fri sweet flavor,1
718,old-street-bak-kut-teh-nex,Dinner Time,Khng Choon Yen Wendy,food,small ribs peppery comforting cold day tender,small rib peppery comforting cold day tender,small rib pepperi comfort cold day tender,0
719,old-street-bak-kut-teh-nex,Dinner Time,Khng Choon Yen Wendy,portion,good meat,good meat,good meat,1
720,old-street-bak-kut-teh-nex,My Kind Of Comfort Dinner,Sheryl Lyx,service,richer bkt broth enjoyed fast polite service polite service,richer bkt broth enjoyed fast polite service polite service,richer bkt broth enjoy fast polit servic polit servic,1
721,old-street-bak-kut-teh-nex,Second time bringing friends to try the bak kut teh here.,Lynn Kwek,food,unique dry bak kut disappoint,unique dry bak kut disappoint,uniqu dri bak kut disappoint,1
722,old-street-bak-kut-teh-nex,asspensive bak kut teh.,Jamie Xen,service,good service frenly ajumas,good service frenly ajumas,good servic frenli ajuma,1
723,olivia-restaurant-bar,"Olivia’s Creamy Homemade Cheesecake, $14",G T,food,fine mix cream blue cheese perfect,fine mix cream blue cheese perfect,fine mix cream blue chees perfect,1
724,olivia-restaurant-bar,Spanish omelette ($25),Cafehoppingkids .,food,set exterior revealed gooey luscious,set exterior revealed gooey luscious,set exterior reveal gooey lusciou,1
725,olivia-restaurant-bar,👍Best Spanish food in Singapore 🇸🇬,Hangryfoody.dy 😋,ambience,fabulous food service nice place dating,fabulous food service nice place dating,fabul food servic nice place date,1
726,olivia-restaurant-bar,👍Best Spanish food in Singapore 🇸🇬,Hangryfoody.dy 😋,food,truffle,truffle,truffl,0
727,original-chiew-kee-noodle-house,I never liked Soy Sauce Chicken but this is the best I've ever had!,Rachel Tong,food,choose horfun noodles rice soy sauce chicken comes dumplings,choose horfun noodle rice soy sauce chicken come dumpling,choos horfun noodl rice soy sauc chicken come dumpl,0
728,original-chiew-kee-noodle-house,Soya Chicken Hor Fun,Kevin M,food,vegetables hor fun braised egg,vegetable hor fun braised egg,veget hor fun brais egg,0
729,osg-bar-kitchen,Orange Vodka,Doreen Tan,food,taste vodka taste,taste vodka taste,tast vodka tast,0
730,osg-bar-kitchen,Roasted Pork,Tim Tan,ambience,nice beer atmosphere,nice beer atmosphere,nice beer atmospher,1
731,osg-bar-kitchen,Roasted Pork,Tim Tan,food,nice beer atmosphere good firm meat wine pork,nice beer atmosphere good firm meat wine pork,nice beer atmospher good firm meat wine pork,1
732,otoko-ramen-chinatown-point,Shoyu Ramen with Flavoured Soft-boiled egg [$12.90],Wei Zhi Chiang,food,strong flavours ramen clean tasting light delicately balanced saltiness touch sweetness noodles springiness especially ends softer nearing end japanese fishcake bamboo shoots oozy ajitama egg broth managed boiled eggs,strong flavour ramen clean tasting light delicately balanced saltiness touch sweetness noodle springiness especially end softer nearing end japanese fishcake bamboo shoot oozy ajitama egg broth managed boiled egg,strong flavour ramen clean tast light delic balanc salti touch sweet noodl springi especi end softer near end japanes fishcak bamboo shoot oozi ajitama egg broth manag boil egg,1
733,otoko-ramen-chinatown-point,Shoyu Ramen with Flavoured Soft-boiled egg [$12.90],Wei Zhi Chiang,price,free flow hard boiled eggs radish,free flow hard boiled egg radish,free flow hard boil egg radish,1
734,otoko-ramen-chinatown-point,Spicy Mazesoba,Xing Wei Chua,food,affiliated otoko ramen different broths shoyu tonkotsu miso tsukemen spicy minced pork spring onions poached egg noodles laced punchy umami flavour,affiliated otoko ramen different broth shoyu tonkotsu miso tsukemen spicy minced pork spring onion poached egg noodle laced punchy umami flavour,affili otoko ramen differ broth shoyu tonkotsu miso tsukemen spici minc pork spring onion poach egg noodl lace punchi umami flavour,1
735,otoko-ramen-chinatown-point,Tonkotsu Spicy Miso with Special Full Topping ($18.90),potato tomato,food,rich bit gelat like tonkotsu boiled eggs radish kimchi,rich bit gelat like tonkotsu boiled egg radish kimchi,rich bit gelat like tonkotsu boil egg radish kimchi,1
736,otoko-ramen-chinatown-point,Tonkotsu Spicy Miso with Special Full Topping ($18.90),potato tomato,price,place chinatown point sells affordable reliable ramen mazesoba,place chinatown point sell affordable reliable ramen mazesoba,place chinatown point sell afford reliabl ramen mazesoba,1
